,PROPERTIES PAGE,property_name,area,address,sell_price,rent_price,bedrooms,living_rooms,years,efficiency_ratio
645,36,Banyan Garden,Lai Chi Kok ,Flat C| High Floor|  Block 8| Phase II| Banyan Garden| Lai Chi Kok ,$15.00M,$13.500,3.0,2.0,14.0,75.0
646,36,Verdun Villa,Kln Tong / Beacon Hill ,Middle Floor|  Verdun Villa| Kln Tong / Beacon Hill ,$36.80M,$13.500,5.0,2.0,50.0,83.0
647,36,24-26 King Kwong Street,Happy Valley/East Mid Level ,Middle Floor|  26-28 King Kwong Street| 24-26 King Kwong Street| Happy Valley/East Mid Level ,$7.50M,$13.500,2.0,1.0,53.0,74.0
648,37,Windsor Court,Western Mid-Levels ,Flat C| High Floor|  Windsor Court| Western Mid-Levels ,$7.50M,$13.500,1.0,,25.0,71.0
649,37,The Hudson,Western/Sheung Wan Central ,Flat C| High Floor|  The Hudson| Western/Sheung Wan Central ,$20.00M,$13.500,3.0,2.0,3.0,
650,37,Claymore Lodge,Happy Valley/East Mid Level ,Flat A| High Floor|  Claymore Lodge| Happy Valley/East Mid Level ,$6.50M,$13.500,1.0,,29.0,67.0
651,37,South Horizons,Ap Lei Chau ,Flat E| Low Floor|  Block 08| Phase 2| South Horizons| Ap Lei Chau ,$16.00M,$13.500,3.0,2.0,26.0,79.0
652,37,Park Towers,North Point & North Point Midlevel ,Flat E| High Floor|  Block 1| Park Towers| North Point & North Point Midlevel ,$25.70M,$13.500,3.0,2.0,30.0,78.0
653,37,Kornhill,Quarry Bay ,Flat 9| Low Floor|  Block D| Kornhill| Quarry Bay ,$10.00M,$13.500,3.0,2.0,33.0,79.0
654,37,Everwell Garden,Homantin/Kingspark ,Flat G| Low Floor|  Everwell Gdn| Everwell Garden| Homantin/Kingspark ,$25.00M,$13.500,4.0,2.0,47.0,91.0
655,37,Yuk Ming Court,Tseung Kwan O ,Flat 9| Low Floor|  Block A( Wai Ming Court )| Yuk Ming Court| Tseung Kwan O ,$5.80M(Prem. Not Paid),$13.500,,,23.0,73.0
656,37,Peaceful Mansion,Cheung Sha Wan ,Flat E| Middle Floor|  Peaceful Mansion| Cheung Sha Wan ,$6.30M,$13.500,,,17.0,
657,37,Aquamarine,Lai Chi Kok ,Flat D| Low Floor|  Block 5| Aquamarine| Lai Chi Kok ,$9.00M,$13.500,2.0,2.0,15.0,74.0
658,37,Lime Stardom,Mongkok ,Flat K| Middle Floor|  Lime Stardom| Mongkok ,$8.38M,$13.500,1.0,2.0,7.0,78.0
659,37,Victoria Skye,Kai Tak ,Flat F| Low Floor|  Ocean Waves Tower 2| Victoria Skye| Kai Tak ,$12.80M,$13.500,2.0,2.0,,
660,37,Deep Water Bay Road 39,Repulse Bay & Shouson Hill , House| Deep Water Bay Road 39| Repulse Bay & Shouson Hill ,$280.00M,$13.500,4.0,2.0,32.0,84.0
661,37,Liberte,Lai Chi Kok ,Flat G| Low Floor|  Block 5| Liberte| Lai Chi Kok ,$9.78M,$13.500,2.0,2.0,15.0,78.0
662,37,Residence Bel-Air,Pokfulam/Residence , Bel-Air Peak Rise (House)| Phase 5 (Villa Bel-Air)| Residence Bel-Air| Pokfulam/Residence ,$298.00M,$13.500,,,12.0,68.0
663,37,Bon-Point,Western Mid-Levels ,Flat B| High Floor|  Bon-Point| Western Mid-Levels ,$29.00M,$13.500,3.0,2.0,15.0,70.0
664,37,Aria,Wong Tai Sin ,Flat A| Middle Floor|  Block 5| Aria| Wong Tai Sin ,$23.00M,$13.500,4.0,2.0,8.0,79.0
665,37,Wan Chai,Causeway Bay ,Flat 5| High Floor|  Southorn Garden| Admiralty| Wan Chai| Causeway Bay ,$10.50M,$13.500,1.0,2.0,31.0,77.0
666,38,Windsor Court,Western Mid-Levels ,Flat C| High Floor|  Windsor Court| Western Mid-Levels ,$7.50M,$13.500,1.0,,25.0,71.0
667,38,The Hudson,Western/Sheung Wan Central ,Flat C| High Floor|  The Hudson| Western/Sheung Wan Central ,$20.00M,$13.500,3.0,2.0,3.0,
668,38,Claymore Lodge,Happy Valley/East Mid Level ,Flat A| High Floor|  Claymore Lodge| Happy Valley/East Mid Level ,$6.50M,$13.500,1.0,,29.0,67.0
669,38,South Horizons,Ap Lei Chau ,Flat E| Low Floor|  Block 08| Phase 2| South Horizons| Ap Lei Chau ,$16.00M,$13.500,3.0,2.0,26.0,79.0
670,38,Park Towers,North Point & North Point Midlevel ,Flat E| High Floor|  Block 1| Park Towers| North Point & North Point Midlevel ,$25.70M,$13.500,3.0,2.0,30.0,78.0
671,38,Kornhill,Quarry Bay ,Flat 9| Low Floor|  Block D| Kornhill| Quarry Bay ,$10.00M,$13.500,3.0,2.0,33.0,79.0
672,38,Everwell Garden,Homantin/Kingspark ,Flat G| Low Floor|  Everwell Gdn| Everwell Garden| Homantin/Kingspark ,$25.00M,$13.500,4.0,2.0,47.0,91.0
673,38,Yuk Ming Court,Tseung Kwan O ,Flat 9| Low Floor|  Block A( Wai Ming Court )| Yuk Ming Court| Tseung Kwan O ,$5.80M(Prem. Not Paid),$13.500,,,23.0,73.0
674,38,Peaceful Mansion,Cheung Sha Wan ,Flat E| Middle Floor|  Peaceful Mansion| Cheung Sha Wan ,$6.30M,$13.500,,,17.0,
675,38,Aquamarine,Lai Chi Kok ,Flat D| Low Floor|  Block 5| Aquamarine| Lai Chi Kok ,$9.00M,$13.500,2.0,2.0,15.0,74.0
676,38,Lime Stardom,Mongkok ,Flat K| Middle Floor|  Lime Stardom| Mongkok ,$8.38M,$13.500,1.0,2.0,7.0,78.0
677,38,Victoria Skye,Kai Tak ,Flat F| Low Floor|  Ocean Waves Tower 2| Victoria Skye| Kai Tak ,$12.80M,$13.500,2.0,2.0,,
678,38,Deep Water Bay Road 39,Repulse Bay & Shouson Hill , House| Deep Water Bay Road 39| Repulse Bay & Shouson Hill ,$280.00M,$13.500,4.0,2.0,32.0,84.0
679,38,Liberte,Lai Chi Kok ,Flat G| Low Floor|  Block 5| Liberte| Lai Chi Kok ,$9.78M,$13.500,2.0,2.0,15.0,78.0
680,38,Residence Bel-Air,Pokfulam/Residence , Bel-Air Peak Rise (House)| Phase 5 (Villa Bel-Air)| Residence Bel-Air| Pokfulam/Residence ,$298.00M,$13.500,,,12.0,68.0
681,38,Bon-Point,Western Mid-Levels ,Flat B| High Floor|  Bon-Point| Western Mid-Levels ,$29.00M,$13.500,3.0,2.0,15.0,70.0
682,38,Aria,Wong Tai Sin ,Flat A| Middle Floor|  Block 5| Aria| Wong Tai Sin ,$23.00M,$13.500,4.0,2.0,8.0,79.0
683,38,Wan Chai,Causeway Bay ,Flat 5| High Floor|  Southorn Garden| Admiralty| Wan Chai| Causeway Bay ,$10.50M,$13.500,1.0,2.0,31.0,77.0
684,39,The Bellevue Place,Western/Sheung Wan Central ,Flat D| Middle Floor|  The Bellevue Place| Western/Sheung Wan Central ,$8.10M,$13.500,2.0,,19.0,71.0
685,39,Eltanin．Square Mile,Tai Kok Tsui ,Flat E| High Floor|  Block 1| Eltanin．Square Mile| Tai Kok Tsui ,$5.00M,$13.500,,2.0,2.0,
686,39,Talloway Court,Stanley/Tai Tam/Shek O , Talloway Court| Stanley/Tai Tam/Shek O ,$12.00M,$13.500,,,42.0,74.0
687,39,Discovery Park,Tsuen Wan ,Flat A| High Floor|  Block 09| Phase 3| Discovery Park| Tsuen Wan ,$12.00M,$13.500,3.0,2.0,21.0,80.0
688,39,Savannah,Tseung Kwan O ,Flat E|  Block 3B| Savannah| Tseung Kwan O ,$8.20M,$13.500,,,2.0,
689,39,Kennedy Town Centre,Western/Sheung Wan Central ,Flat E| High Floor|  Kennedy Town Centre| Western/Sheung Wan Central ,$15.00M,$13.500,3.0,1.0,24.0,78.0
690,39,Banyan Garden,Lai Chi Kok ,Flat B| High Floor|  Block 5| Phase III| Banyan Garden| Lai Chi Kok ,$16.00M,$13.500,,,14.0,73.0
691,39,Wan Chai,Causeway Bay ,Flat 191| High Floor|  Linfond Mansion| Admiralty| Wan Chai| Causeway Bay ,$8.68M,$13.500,3.0,,53.0,80.0
692,39,Taikoo Shing,Taikoo Shing ,Flat A| Middle Floor|  Yat Tien Mansion| Horizon Gardens| Taikoo Shing| Taikoo Shing ,$14.50M,$13.500,2.0,2.0,30.0,83.0
693,39,The Harbourside,Kowloon Station ,Flat B| High Floor|  Block 1| The Harbourside| Kowloon Station ,$70.00M,$13.500,3.0,1.0,16.0,74.0
694,39,Taikoo Shing,Taikoo Shing ,Flat F| Low Floor|  Willow Mansion| Harbour View Gardens (West)| Taikoo Shing| Taikoo Shing ,$16.10M,$13.500,3.0,2.0,36.0,91.0
695,39,Les Saisons,Sai Wan Ho ,Flat B| Low Floor|  Lhiver| Les Saisons| Sai Wan Ho ,$14.00M,$13.500,2.0,,17.0,74.0
696,39,Residence 228,Sham Shui Po ,Flat B| Low Floor|  Residence 228| Sham Shui Po ,$7.50M,$13.500,1.0,1.0,7.0,73.0
697,39,Grandview Garden,Aberdeen / Wong Chuk Hang ,Flat A| Middle Floor|  Block 1| Grandview Garden| Aberdeen / Wong Chuk Hang ,$6.80M,$13.500,2.0,2.0,34.0,73.0
698,39,Hoi Lee Building,Western/Sheung Wan Central , Hoi Lee Building| Western/Sheung Wan Central ,$6.50M,$13.500,2.0,1.0,39.0,
699,39,Parkway Court,Western Mid-Levels ,Flat 5| Low Floor|  Block A| Parkway Court| Western Mid-Levels ,$25.00M,$13.500,3.0,2.0,31.0,83.0
700,39,Mei Foo Sun Chuen,Mei Foo ,Flat A| Low Floor|  Glee Path 11| Phase II| Mei Foo Sun Chuen| Mei Foo ,$10.30M,$13.500,3.0,2.0,47.0,73.0
701,39,The Wings,Tseung Kwan O ,Flat D| Low Floor|  Tower 8| Phase 1| The Wings| Tseung Kwan O ,$10.50M,$13.500,,,7.0,77.0
702,40,The Bellevue Place,Western/Sheung Wan Central ,Flat D| Middle Floor|  The Bellevue Place| Western/Sheung Wan Central ,$8.10M,$13.500,2.0,,19.0,71.0
703,40,Eltanin．Square Mile,Tai Kok Tsui ,Flat E| High Floor|  Block 1| Eltanin．Square Mile| Tai Kok Tsui ,$5.00M,$13.500,,2.0,2.0,
704,40,Talloway Court,Stanley/Tai Tam/Shek O , Talloway Court| Stanley/Tai Tam/Shek O ,$12.00M,$13.500,,,42.0,74.0
705,40,Discovery Park,Tsuen Wan ,Flat A| High Floor|  Block 09| Phase 3| Discovery Park| Tsuen Wan ,$12.00M,$13.500,3.0,2.0,21.0,80.0
706,40,Savannah,Tseung Kwan O ,Flat E|  Block 3B| Savannah| Tseung Kwan O ,$8.20M,$13.500,,,2.0,
707,40,Kennedy Town Centre,Western/Sheung Wan Central ,Flat E| High Floor|  Kennedy Town Centre| Western/Sheung Wan Central ,$15.00M,$13.500,3.0,1.0,24.0,78.0
708,40,Banyan Garden,Lai Chi Kok ,Flat B| High Floor|  Block 5| Phase III| Banyan Garden| Lai Chi Kok ,$16.00M,$13.500,,,14.0,73.0
709,40,Wan Chai,Causeway Bay ,Flat 191| High Floor|  Linfond Mansion| Admiralty| Wan Chai| Causeway Bay ,$8.68M,$13.500,3.0,,53.0,80.0
710,40,Taikoo Shing,Taikoo Shing ,Flat A| Middle Floor|  Yat Tien Mansion| Horizon Gardens| Taikoo Shing| Taikoo Shing ,$14.50M,$13.500,2.0,2.0,30.0,83.0
711,40,The Harbourside,Kowloon Station ,Flat B| High Floor|  Block 1| The Harbourside| Kowloon Station ,$70.00M,$13.500,3.0,1.0,16.0,74.0
712,40,Taikoo Shing,Taikoo Shing ,Flat F| Low Floor|  Willow Mansion| Harbour View Gardens (West)| Taikoo Shing| Taikoo Shing ,$16.10M,$13.500,3.0,2.0,36.0,91.0
713,40,Les Saisons,Sai Wan Ho ,Flat B| Low Floor|  Lhiver| Les Saisons| Sai Wan Ho ,$14.00M,$13.500,2.0,,17.0,74.0
714,40,Residence 228,Sham Shui Po ,Flat B| Low Floor|  Residence 228| Sham Shui Po ,$7.50M,$13.500,1.0,1.0,7.0,73.0
715,40,Grandview Garden,Aberdeen / Wong Chuk Hang ,Flat A| Middle Floor|  Block 1| Grandview Garden| Aberdeen / Wong Chuk Hang ,$6.80M,$13.500,2.0,2.0,34.0,73.0
716,40,Hoi Lee Building,Western/Sheung Wan Central , Hoi Lee Building| Western/Sheung Wan Central ,$6.50M,$13.500,2.0,1.0,39.0,
717,40,Parkway Court,Western Mid-Levels ,Flat 5| Low Floor|  Block A| Parkway Court| Western Mid-Levels ,$25.00M,$13.500,3.0,2.0,31.0,83.0
718,40,Mei Foo Sun Chuen,Mei Foo ,Flat A| Low Floor|  Glee Path 11| Phase II| Mei Foo Sun Chuen| Mei Foo ,$10.30M,$13.500,3.0,2.0,47.0,73.0
719,40,The Wings,Tseung Kwan O ,Flat D| Low Floor|  Tower 8| Phase 1| The Wings| Tseung Kwan O ,$10.50M,$13.500,,,7.0,77.0
720,41,Alto Residences,Tseung Kwan O ,Flat B|  Tower 2| Alto Residences| Tseung Kwan O ,$7.50M,$13.500,1.0,2.0,1.0,
721,41,King's Hill,Western/Sheung Wan Central ,Flat G| High Floor|  King's Hill| Western/Sheung Wan Central ,$12.00M,$13.500,1.0,2.0,2.0,
722,41,Savannah,Tseung Kwan O ,Flat E|  Block 3B| Savannah| Tseung Kwan O ,$7.00M,$13.500,,,2.0,
723,41,La Cite Noble,Tseung Kwan O ,Flat G| High Floor|  Block 2| La Cite Noble| Tseung Kwan O ,$11.50M,$13.500,3.0,1.0,20.0,72.0
724,41,The Hermitage,Olympic Station ,Flat C| High Floor|  Block 2| The Hermitage| Olympic Station ,$23.80M,$13.500,,,8.0,75.0
725,41,Scenecliff,Western Mid-Levels ,Flat C| High Floor|  Block 2| Scenecliff| Western Mid-Levels ,$21.00M,$13.500,3.0,2.0,28.0,78.0
726,41,The Coronation,Tsim Sha Tsui ,Flat A| High Floor|  Block 6| The Coronation| Tsim Sha Tsui ,$13.00M,$13.500,1.0,1.0,6.0,77.0
727,41,Wan Chai,Causeway Bay ,Flat 252| Middle Floor|  Wang Gee Mansion| Wang Kee Building| Admiralty| Wan Chai| Causeway Bay ,$8.98M,$13.500,2.0,,49.0,80.0
728,41,Wan Chai,Causeway Bay ,Flat A| Low Floor|  Block 2| Phase 1| The Zenith| Admiralty| Wan Chai| Causeway Bay ,$14.80M,$13.500,1.0,,13.0,73.0
729,41,Robinson Place,Western Mid-Levels ,Flat G| Low Floor|  Block 2| Robinson Place| Western Mid-Levels ,$28.00M,$13.500,3.0,2.0,24.0,81.0
730,41,On Tai Mansion,Hung Hom/Whampoa ,Flat A| High Floor|  On Tai Mansion| Hung Hom/Whampoa ,$5.92M,$13.500,2.0,,32.0,
731,41,Park Metropolitan,Kwun Tong ,Flat G| Low Floor|  Park Metropolitan| Kwun Tong ,$11.00M,$13.500,2.0,1.0,5.0,
732,41,Fortune Garden,Yau Yat Chuen/Shek Kip Mei ,High Floor|  Fortune Garden| Yau Yat Chuen/Shek Kip Mei ,$14.50M,$13.500,2.0,2.0,26.0,75.0
733,41,Wan Chai,Causeway Bay ,Flat B| Low Floor|  Newtown Mansion| Admiralty| Wan Chai| Causeway Bay ,$26.00M,$13.500,2.0,2.0,54.0,80.0
734,41,Wan Chai,Causeway Bay ,Flat D| Middle Floor|  Yoo Residence| Admiralty| Wan Chai| Causeway Bay ,$11.00M,$13.500,1.0,1.0,3.0,71.0
735,41,Mei Foo Sun Chuen,Mei Foo ,Flat C| Low Floor|  Nassau Street 34| Phase VI| Mei Foo Sun Chuen| Mei Foo ,$8.20M,$13.500,2.0,1.0,43.0,73.0
736,41,The Pacifica,Lai Chi Kok ,Flat F| Middle Floor|  Block 6| Phase 2| The Pacifica| Lai Chi Kok ,$9.60M,$13.500,2.0,2.0,14.0,73.0
737,41,City Garden,North Point & North Point Midlevel ,Flat B| High Floor|  Block 01| Phase 1| City Garden| North Point & North Point Midlevel ,$14.20M,$13.500,3.0,2.0,36.0,90.0
738,42,Alto Residences,Tseung Kwan O ,Flat B|  Tower 2| Alto Residences| Tseung Kwan O ,$7.50M,$13.500,1.0,2.0,1.0,
739,42,King's Hill,Western/Sheung Wan Central ,Flat G| High Floor|  King's Hill| Western/Sheung Wan Central ,$12.00M,$13.500,1.0,2.0,2.0,
740,42,Savannah,Tseung Kwan O ,Flat E|  Block 3B| Savannah| Tseung Kwan O ,$7.00M,$13.500,,,2.0,
741,42,La Cite Noble,Tseung Kwan O ,Flat G| High Floor|  Block 2| La Cite Noble| Tseung Kwan O ,$11.50M,$13.500,3.0,1.0,20.0,72.0
742,42,The Hermitage,Olympic Station ,Flat C| High Floor|  Block 2| The Hermitage| Olympic Station ,$23.80M,$13.500,,,8.0,75.0
743,42,Scenecliff,Western Mid-Levels ,Flat C| High Floor|  Block 2| Scenecliff| Western Mid-Levels ,$21.00M,$13.500,3.0,2.0,28.0,78.0
744,42,The Coronation,Tsim Sha Tsui ,Flat A| High Floor|  Block 6| The Coronation| Tsim Sha Tsui ,$13.00M,$13.500,1.0,1.0,6.0,77.0
745,42,Wan Chai,Causeway Bay ,Flat 252| Middle Floor|  Wang Gee Mansion| Wang Kee Building| Admiralty| Wan Chai| Causeway Bay ,$8.98M,$13.500,2.0,,49.0,80.0
746,42,Wan Chai,Causeway Bay ,Flat A| Low Floor|  Block 2| Phase 1| The Zenith| Admiralty| Wan Chai| Causeway Bay ,$14.80M,$13.500,1.0,,13.0,73.0
747,42,Robinson Place,Western Mid-Levels ,Flat G| Low Floor|  Block 2| Robinson Place| Western Mid-Levels ,$28.00M,$13.500,3.0,2.0,24.0,81.0
748,42,On Tai Mansion,Hung Hom/Whampoa ,Flat A| High Floor|  On Tai Mansion| Hung Hom/Whampoa ,$5.92M,$13.500,2.0,,32.0,
749,42,Park Metropolitan,Kwun Tong ,Flat G| Low Floor|  Park Metropolitan| Kwun Tong ,$11.00M,$13.500,2.0,1.0,5.0,
750,42,Fortune Garden,Yau Yat Chuen/Shek Kip Mei ,High Floor|  Fortune Garden| Yau Yat Chuen/Shek Kip Mei ,$14.50M,$13.500,2.0,2.0,26.0,75.0
751,42,Wan Chai,Causeway Bay ,Flat B| Low Floor|  Newtown Mansion| Admiralty| Wan Chai| Causeway Bay ,$26.00M,$13.500,2.0,2.0,54.0,80.0
752,42,Wan Chai,Causeway Bay ,Flat D| Middle Floor|  Yoo Residence| Admiralty| Wan Chai| Causeway Bay ,$11.00M,$13.500,1.0,1.0,3.0,71.0
753,42,Mei Foo Sun Chuen,Mei Foo ,Flat C| Low Floor|  Nassau Street 34| Phase VI| Mei Foo Sun Chuen| Mei Foo ,$8.20M,$13.500,2.0,1.0,43.0,73.0
754,42,The Pacifica,Lai Chi Kok ,Flat F| Middle Floor|  Block 6| Phase 2| The Pacifica| Lai Chi Kok ,$9.60M,$13.500,2.0,2.0,14.0,73.0
755,42,City Garden,North Point & North Point Midlevel ,Flat B| High Floor|  Block 01| Phase 1| City Garden| North Point & North Point Midlevel ,$14.20M,$13.500,3.0,2.0,36.0,90.0
756,43,The Nova,Western/Sheung Wan Central ,Flat D|  The Nova| Western/Sheung Wan Central ,$11.50M,$13.500,1.0,2.0,3.0,
757,43,Wan Chai,Causeway Bay ,Flat C| Low Floor|  The Oakhill| Admiralty| Wan Chai| Causeway Bay ,$23.50M,$13.500,3.0,2.0,8.0,75.0
758,43,Wan Chai,Causeway Bay ,Flat 3| High Floor|  Wai Tak Building| Admiralty| Wan Chai| Causeway Bay ,$7.80M,$13.500,2.0,2.0,47.0,80.0
759,43,Academic Terrace,Western/Sheung Wan Central ,Flat F| High Floor|  Block 3| Academic Terrace| Western/Sheung Wan Central ,$14.50M,$13.500,3.0,,29.0,84.0
760,43,Taikoo Shing,Taikoo Shing ,Flat G| Low Floor|  Kin On Mansion| On Shing Terrace| Taikoo Shing| Taikoo Shing ,$10.50M,$13.500,2.0,2.0,38.0,84.0
761,43,Metro Town,Tseung Kwan O ,Flat G| High Floor|  Block 6| Phase 2 (Le Point)| Metro Town| Tseung Kwan O ,$9.00M,$13.500,2.0,2.0,11.0,75.0
762,43,Residence Bel-Air,Pokfulam/Residence ,Flat A|  Block 6| Phase 6 (Bel-Air No.8)| Residence Bel-Air| Pokfulam/Residence ,$43.80M,$13.500,3.0,2.0,10.0,71.0
763,43,Sha Kok Mei,Sai Kung , Sha Kok Mei| Sai Kung ,$15.00M,$13.500,,,,
764,43,Park Metropolitan,Kwun Tong ,Flat E| Low Floor|  Park Metropolitan| Kwun Tong ,$9.90M,$13.500,2.0,1.0,5.0,
765,43,Valiant Park,Western Mid-Levels ,Flat A| High Floor|  Valiant Park| Western Mid-Levels ,$21.80M,$13.500,3.0,2.0,26.0,79.0
766,43,Sha Kok Mei,Sai Kung , Sha Kok Mei| Sai Kung ,$8.50M,$13.500,,,,
767,43,Sha Kok Mei,Sai Kung , Sha Kok Mei| Sai Kung ,$15.00M,$13.500,,,,
768,43,Mei Foo Sun Chuen,Mei Foo ,Flat A| Middle Floor|  Nassau Street 09| Phase V| Mei Foo Sun Chuen| Mei Foo ,$10.38M,$13.500,2.0,1.0,46.0,76.0
769,43,Sea View Mansion,Western/Sheung Wan Central ,Flat C| High Floor|  Sea View Mansion| Western/Sheung Wan Central ,$8.50M,$13.500,,,40.0,78.0
770,43,Wai Wah Court,Western/Sheung Wan Central ,Flat A| High Floor|  Wai Wah Court| Western/Sheung Wan Central ,$12.98M,$13.500,3.0,,24.0,69.0
771,43,Chuang's-On-The-Park,North Point & North Point Midlevel ,Flat B| Middle Floor|  Chuang's-On-The-Park| North Point & North Point Midlevel ,$10.88M,$13.500,1.0,2.0,26.0,76.0
772,43,Amoy Gardens,Amoy/Kowloon Bay ,Flat 8| Middle Floor|  Block F| Phase 1| Amoy Gardens| Amoy/Kowloon Bay ,$7.00M,$13.500,2.0,2.0,38.0,78.0
773,43,Taikoo Shing,Taikoo Shing ,Flat H| High Floor|  Banyan Mansion| Harbour View Gardens (West)| Taikoo Shing| Taikoo Shing ,$28.70M,$13.500,3.0,2.0,36.0,90.0
774,44,Wan Chai,Causeway Bay ,Flat A| High Floor|  Pao Woo Mansion| Admiralty| Wan Chai| Causeway Bay ,$7.00M,$13.500,2.0,,46.0,71.0
775,44,Crescent Heights,Happy Valley/East Mid Level ,Flat G| Low Floor|  Crescent Heights| Happy Valley/East Mid Level ,$26.80M,$13.500,3.0,2.0,22.0,79.0
776,44,Cheung Wo Court,Kwun Tong ,Flat 4| Middle Floor|  Block D ( Wo Kin House )| Cheung Wo Court| Kwun Tong ,$7.20M(Prem. Paid),$13.500,3.0,2.0,35.0,83.0
777,44,Primrose Court,Western Mid-Levels ,Flat C| High Floor|  Primrose Court| Western Mid-Levels ,$15.00M,$13.500,2.0,2.0,25.0,82.0
778,44,Metro Town,Tseung Kwan O ,Flat F| Middle Floor|  Tower 1| Phase 1 (Metro Town)| Metro Town| Tseung Kwan O ,$12.50M,$13.500,,,13.0,72.0
779,44,Metro Harbour View,Tai Kok Tsui ,Flat E| High Floor|  Block 05| Phase 2| Metro Harbour View| Tai Kok Tsui ,$7.50M,$13.500,,2.0,15.0,72.0
780,44,Metro Harbour View,Tai Kok Tsui ,Flat D| Middle Floor|  Block 09| Phase 2| Metro Harbour View| Tai Kok Tsui ,$7.50M,$13.500,,,15.0,70.0
781,44,Green View Court,Western/Sheung Wan Central ,Flat A|  Green View Court| Western/Sheung Wan Central ,$7.80M,$13.500,2.0,,39.0,69.0
782,44,Winfield Building,Happy Valley/East Mid Level ,Flat 1| Low Floor|  Block C| Winfield Building| Happy Valley/East Mid Level ,$38.00M,$13.500,3.0,2.0,34.0,82.0
783,44,The Pacifica,Lai Chi Kok ,Flat F| High Floor|  Block 7| Phase 2| The Pacifica| Lai Chi Kok ,$9.50M,$13.500,2.0,,14.0,70.0
784,44,Lime Stardom,Mongkok ,Flat D| High Floor|  Lime Stardom| Mongkok ,$9.80M,$13.500,,,7.0,78.0
785,44,Yue Man Centre,Kwun Tong ,Flat C| Low Floor|  Block 2| Yue Man Centre| Kwun Tong ,$9.80M,$13.500,3.0,,31.0,81.0
786,44,The Palace,Kln Tong / Beacon Hill ,Flat C| Low Floor|  The Palace| Kln Tong / Beacon Hill ,$20.20M,$13.500,2.0,2.0,16.0,75.0
787,44,Redhill Peninsula,Stanley/Tai Tam/Shek O , Palm Drive (House)| Phase 1| Redhill Peninsula| Stanley/Tai Tam/Shek O ,$110.00M,$13.500,4.0,2.0,28.0,90.0
788,44,Cluny Park,Western Mid-Levels ,Middle Floor|  Cluny Park| Western Mid-Levels ,$52.90M,$13.500,3.0,2.0,4.0,
789,44,South Horizons,Ap Lei Chau ,Flat B| High Floor|  Block 13A| Phase 2| South Horizons| Ap Lei Chau ,$12.00M,$13.500,3.0,2.0,26.0,81.0
790,44,Metro Harbour View,Tai Kok Tsui ,Flat H| High Floor|  Block 03| Phase 1| Metro Harbour View| Tai Kok Tsui ,$7.40M,$13.500,2.0,2.0,16.0,68.0
791,44,Shing Loong Court,North Point & North Point Midlevel ,Flat B| High Floor|  Shing Loong Court| North Point & North Point Midlevel ,$32.50M,$13.500,3.0,2.0,33.0,82.0
792,45,Elm Tree Towers,Happy Valley/East Mid Level ,Flat A1| Low Floor|  Block A| Elm Tree Towers| Happy Valley/East Mid Level ,$43.00M,$13.500,3.0,2.0,35.0,77.0
793,45,Taikoo Shing,Taikoo Shing ,Flat E| Middle Floor|  Loong Shan Mansion| Kao Shan Terrace| Taikoo Shing| Taikoo Shing ,$13.48M,$13.500,3.0,2.0,40.0,87.0
794,45,No.8 Clear Water Bay Road,Wong Tai Sin ,Flat H| Middle Floor|  Clear Water Bay Road 8| No.8 Clear Water Bay Road| Wong Tai Sin ,$15.50M,$13.500,4.0,2.0,13.0,75.0
795,45,Wan Chai,Causeway Bay ,Flat I| Low Floor|  Malahon Apartments| Admiralty| Wan Chai| Causeway Bay ,$5.80M,$13.500,,,52.0,81.0
796,45,Tseung Kwan O Plaza,Tseung Kwan O ,Flat F| High Floor|  Block 3A| Phase 1| Tseung Kwan O Plaza| Tseung Kwan O ,$8.50M,$13.500,2.0,1.0,16.0,73.0
797,45,Ta Ho Tun Sheung Wai,Sai Kung , Ta Ho Tun Sheung Wai| Sai Kung ,$19.20M,$13.500,,,,
798,45,The Ascent,Cheung Sha Wan ,Flat C| High Floor|  The Ascent| Cheung Sha Wan ,$6.60M,$13.500,1.0,,1.0,
799,45,Ocean Shores,Tseung Kwan O ,Flat H| Middle Floor|  Block 17| Phase 3| Ocean Shores| Tseung Kwan O ,$9.60M,$13.500,,,16.0,73.0
800,45,Corona Tower,Western Mid-Levels ,Flat E| Middle Floor|  Corona Tower| Western Mid-Levels ,$8.50M,$13.500,1.0,2.0,29.0,84.0
801,45,Paradise Square,Jordan ,Flat F| High Floor|  Paradise Square| Jordan ,$10.55M,$13.500,,,16.0,71.0
802,45,Lohas Park,Tseung Kwan O ,Flat A| Middle Floor|  Tower 3 L| Le Prestige| Lohas Park| Tseung Kwan O ,$9.00M,$13.500,,,9.0,75.0
803,45,Ava 62,Jordan ,Flat D|  Ava 62| Jordan ,$6.00M,$13.500,,,2.0,
804,45,Kowloon Tong Court,Kln Tong / Beacon Hill ,Flat A2|  Kowloon Tong Court| Kln Tong / Beacon Hill ,$29.80M,$13.500,,,54.0,80.0
805,45,Heya Aqua,Cheung Sha Wan ,Flat E| Middle Floor|  Block 1| Heya Aqua| Cheung Sha Wan ,$6.80M,$13.500,1.0,,2.0,
806,45,Cosmopolitan Estate,Tai Kok Tsui ,Flat 6| Low Floor|  Tai Wing Building| Cosmopolitan Estate| Tai Kok Tsui ,$4.68M,$13.500,,,44.0,76.0
